Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Tomkiewicz, Aleshia | Visited Node Sequence : ->(Empty root node)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Arlinghaus, Remedios | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(L)->Aschoff, Pedro(L)->Ansbro, Alyssa(R)->Arey, Nada(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Alcazar, Margret | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(L)->Alpheaus, Mira(L)->Alexy, Latosha(L)->Akey, Letha(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Casalenda, Denny | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(L)->Bunselmeyer, Annett(R)->Clapham, Tina(L)->Chisum, Tequila(L)->Cantua, Shawana(R)->Casper, Earnestine(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Atkison, Carolynn | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(L)->Aschoff, Pedro(R)->Bairo, Margarett(L)->Babineaux, Myong(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Goulbourne, Amina | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(R)->Gastellum, Rueben(R)->Gazzola, Lenny(R)->Goossen, Whitney(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Przybyl, Janna | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(L)->Mould, Alethea(R)->Orizabal, Melina(R)->Paletta, Yun(R)->Piehler, Elroy(R)->Pince, Celestina(R)->Pogorelc, Emily(R)->Puskarich, Thad(L)->Polintan, Jaleesa(R)->Pomarico, Sherell(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Sayre, Emiko | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(R)->Sitra, Tess(L)->Savidge, Milly(R)->Shulick, Anisha(L)->Schurman, Sean(L)->Schlichter, Tiara(L)->Scavuzzo, Rodolfo(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Muns, In | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(L)->Mould, Alethea(R)->Orizabal, Melina(L)->Neufville, Rory(L)->Nesset, Cristen(L)->Moussette, Odette(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Vanscoik, Eleni | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(L)->Veigel, Tamesha(L)->Turziano, Kip(R)->Vanwyhe, Juan(L)->Ungar, Cathern(R)->Vanhooser, Reynalda(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Alsbury, Kandis | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(L)->Alpheaus, Mira(R)->Alsman, Luther(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Saltman, Kina | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(L)->Rawicki, Vicente(R)->Salta, Justine(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Sterback, Jacki | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(R)->Teplica, Martha(L)->Tauras, Svetlana(L)->Stifflemire, Stevie(L)->Stanwick, Graham(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Kerfoot, Fallon | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(L)->Jaret, Corrinne(R)->Kanne, Edgar(R)->Kham, Bettina(L)->Ker, Lashawn(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Brabble, Precious | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(L)->Aschoff, Pedro(R)->Bairo, Margarett(R)->Bassil, Kiera(R)->Brace, Marta(L)->Bontemps, Ressie(R)->Bowling, Aretha(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Ona, Glory | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(L)->Mould, Alethea(R)->Orizabal, Melina(L)->Neufville, Rory(R)->Noonon, Janessa(R)->Nuckolls, Veronique(R)->Okoren, Geraldo(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Tyburski, Tamesha | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(L)->Veigel, Tamesha(L)->Turziano, Kip(R)->Vanwyhe, Juan(L)->Ungar, Cathern(L)->Uken, Juliana(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Cutlip, Brande | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(R)->Cua, Craig(R)->Dulle, Jenise(L)->Devereux, Luisa(L)->Damato, Monroe(L)->Cunningham, Adolph(R)->Cureau, Lilli(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Skubis, Olene | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(R)->Sitra, Tess(R)->Sperazza, Vernice(L)->Smethers, Louann(L)->Slotemaker, Melissia(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Marchetta, Carey | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(R)->Mcmillian, Kyoko(L)->Marruffo, Frankie(L)->Maraia, Telma(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Torez, Launa | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(L)->Veigel, Tamesha(L)->Turziano, Kip(L)->Torner, Mike(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Whitrock, Dominga | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(R)->Writer, Fernanda(L)->Weisinger, Reed(R)->Wilcoxon, Marisha(L)->Wendorf, Galen(R)->Wiederin, Chery(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Belyea, Dwight | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(L)->Aschoff, Pedro(R)->Bairo, Margarett(R)->Bassil, Kiera(R)->Brace, Marta(L)->Bontemps, Ressie(L)->Bleile, Gene(L)->Besong, Chantell(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Mccrossin, Cornell | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(R)->Mcmillian, Kyoko(L)->Marruffo, Frankie(R)->Mchughes, Isadora(L)->Mathieson, Micheline(R)->Mazierski, Evette(R)->Mccorrison, Reuben(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Topete, Alverta | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(L)->Veigel, Tamesha(L)->Turziano, Kip(L)->Torner, Mike(L)->Torez, Launa(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Claybrooks, Felicia | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(L)->Bunselmeyer, Annett(R)->Clapham, Tina(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Gillham, Carmen | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(R)->Gastellum, Rueben(R)->Gazzola, Lenny(R)->Goossen, Whitney(L)->Geschke, Gabriele(R)->Goldrup, Ardella(L)->Glasford, Antonio(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Beyl, Ashlee | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(L)->Aschoff, Pedro(R)->Bairo, Margarett(R)->Bassil, Kiera(R)->Brace, Marta(L)->Bontemps, Ressie(L)->Bleile, Gene(L)->Besong, Chantell(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Land, Vannessa | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(R)->Lapinski, Mee(L)->Kufner, Leonard(R)->Kunimitsu, Carrol(R)->Langenbach, Sena(L)->Langarica, Gilbert(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Rempel, Patti | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(L)->Rawicki, Vicente(R)->Salta, Justine(L)->Rohaley, Giuseppe(L)->Riherd, Meghan(L)->Rieger, Salley(L)->Reinecke, Joana(R)->Renno, Tomoko(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Meyerhoff, German | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(L)->Meenan, Alexia(R)->Mias, Hubert(L)->Mercik, Elden(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Marse, Anika | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(R)->Mcmillian, Kyoko(L)->Marruffo, Frankie(R)->Mchughes, Isadora(L)->Mathieson, Micheline(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Marola, Cristina | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(R)->Mcmillian, Kyoko(L)->Marruffo, Frankie(L)->Maraia, Telma(R)->Marchetta, Carey(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Allis, Lemuel | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(L)->Alpheaus, Mira(L)->Alexy, Latosha(R)->Aloi, Phillip(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Hysom, Joaquin | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(L)->Jaret, Corrinne(L)->Jaquish, Kara(L)->Isita, Charlie(L)->Hoffstot, Eve(R)->Holtgrewe, Jerlene(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Makuch, Kerrie | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(R)->Lapinski, Mee(R)->Loperfido, Margurite(R)->Mancilla, Velda(L)->Luger, Mignon(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Raterman, Alaine | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(L)->Rawicki, Vicente(L)->Ratel, Rosendo(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Kobayashi, Shannon | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(R)->Lapinski, Mee(L)->Kufner, Leonard(L)->Klingaman, Dustin(R)->Kopczynski, Dong(L)->Klipfel, Kristine(R)->Knapp, Horace(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Holman, Corinne | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(L)->Jaret, Corrinne(L)->Jaquish, Kara(L)->Isita, Charlie(L)->Hoffstot, Eve(R)->Holtgrewe, Jerlene(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Hallford, Heidy | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(L)->Gutierres, Peter(R)->Hiltner, Jules(L)->Hanton, Malika(L)->Gutoski, Berry(R)->Handsaker, Jordan(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Shonerd, Marylyn | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(R)->Sitra, Tess(L)->Savidge, Milly(R)->Shulick, Anisha(L)->Schurman, Sean(R)->Semrad, Isaac(R)->Shuhi, Francisca(L)->Shadd, Maia(R)->Shiraki, Therese(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Mortenson, Maryln | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(L)->Mould, Alethea(L)->Mosseri, Alba(L)->Moonshower, Lyndia(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Flori, Pearlie | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(R)->Gastellum, Rueben(L)->Ferenz, Stefany(R)->Filion, Lelia(R)->Frankel, Una(L)->Fleckles, Malcom(R)->Fletchen, Leota(R)->Flotow, Tamekia(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Yaklin, Nina | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(R)->Writer, Fernanda(R)->Zelaya, German(L)->Yadao, Lindsay(R)->Yurich, Cheryll(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Torrain, Vivienne | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(L)->Veigel, Tamesha(L)->Turziano, Kip(L)->Torner, Mike(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Kippel, Jacob | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(L)->Jaret, Corrinne(R)->Kanne, Edgar(R)->Kham, Bettina(R)->Kincannon, Louvenia(R)->Kins, Elliott(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Nahmias, Tula | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(L)->Mould, Alethea(R)->Orizabal, Melina(L)->Neufville, Rory(L)->Nesset, Cristen(L)->Moussette, Odette(R)->Muns, In(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Scandalis, Berry | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(R)->Sitra, Tess(L)->Savidge, Milly(R)->Shulick, Anisha(L)->Schurman, Sean(L)->Schlichter, Tiara(L)->Scavuzzo, Rodolfo(L)->Sayre, Emiko(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Carsten, Kaycee | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(L)->Bunselmeyer, Annett(R)->Clapham, Tina(L)->Chisum, Tequila(L)->Cantua, Shawana(R)->Casper, Earnestine(L)->Casalenda, Denny(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Setter, Melvin | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(R)->Sitra, Tess(L)->Savidge, Milly(R)->Shulick, Anisha(L)->Schurman, Sean(R)->Semrad, Isaac(R)->Shuhi, Francisca(L)->Shadd, Maia(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Matsumura, Brianne | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(R)->Mcmillian, Kyoko(L)->Marruffo, Frankie(R)->Mchughes, Isadora(L)->Mathieson, Micheline(R)->Mazierski, Evette(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Pelzer, Eugene | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(L)->Mould, Alethea(R)->Orizabal, Melina(R)->Paletta, Yun(R)->Piehler, Elroy(L)->Panfilov, Hobert(R)->Pata, Elizabeth(R)->Peay, Margot(R)->Pelayo, Clarinda(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Rohrs, Margery | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(L)->Rawicki, Vicente(R)->Salta, Justine(L)->Rohaley, Giuseppe(R)->Rubano, Wendell(L)->Rosenlof, Linwood(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Sarra, Noel | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(R)->Sitra, Tess(L)->Savidge, Milly(L)->Sandlin, Domonique(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Lingo, Beula | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(R)->Lapinski, Mee(R)->Loperfido, Margurite(L)->Lavista, Angelo(R)->Lintner, Timmy(L)->Lemm, Aleisha(R)->Lin, Kenny(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Mckenize, Sheridan | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(R)->Mcmillian, Kyoko(L)->Marruffo, Frankie(R)->Mchughes, Isadora(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Meinert, Dino | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(L)->Meenan, Alexia(R)->Mias, Hubert(L)->Mercik, Elden(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Rubinstein, Rebbeca | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(L)->Rawicki, Vicente(R)->Salta, Justine(L)->Rohaley, Giuseppe(R)->Rubano, Wendell(R)->Sakshaug, Julie(L)->Rush, Royal(L)->Rufenacht, Rebbecca(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Reisling, Celia | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(L)->Rawicki, Vicente(R)->Salta, Justine(L)->Rohaley, Giuseppe(L)->Riherd, Meghan(L)->Rieger, Salley(L)->Reinecke, Joana(R)->Renno, Tomoko(L)->Rempel, Patti(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Weatherwax, Stefania | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(R)->Writer, Fernanda(L)->Weisinger, Reed(L)->Venus, Billy(R)->Viengxay, Crista(R)->Washmuth, Dominic(R)->Wassmann, Mendy(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Luchterhand, Leah | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(R)->Lapinski, Mee(R)->Loperfido, Margurite(R)->Mancilla, Velda(L)->Luger, Mignon(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Selma, Billy | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(R)->Sitra, Tess(L)->Savidge, Milly(R)->Shulick, Anisha(L)->Schurman, Sean(R)->Semrad, Isaac(L)->Semenza, Leigha(L)->Seeger, Walker(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Lucore, Doug | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(R)->Lapinski, Mee(R)->Loperfido, Margurite(R)->Mancilla, Velda(L)->Luger, Mignon(L)->Luchterhand, Leah(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Mcclodden, Veronica | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(R)->Mcmillian, Kyoko(L)->Marruffo, Frankie(R)->Mchughes, Isadora(L)->Mathieson, Micheline(R)->Mazierski, Evette(R)->Mccorrison, Reuben(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Kho, Laquanda | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(L)->Jaret, Corrinne(R)->Kanne, Edgar(R)->Kham, Bettina(R)->Kincannon, Louvenia(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Poitra, Mohammad | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(L)->Mould, Alethea(R)->Orizabal, Melina(R)->Paletta, Yun(R)->Piehler, Elroy(R)->Pince, Celestina(R)->Pogorelc, Emily(R)->Puskarich, Thad(L)->Polintan, Jaleesa(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Westad, Mozell | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(R)->Writer, Fernanda(L)->Weisinger, Reed(R)->Wilcoxon, Marisha(L)->Wendorf, Galen(R)->Wiederin, Chery(L)->Whitrock, Dominga(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Bridgford, Bronwyn | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(L)->Aschoff, Pedro(R)->Bairo, Margarett(R)->Bassil, Kiera(R)->Brace, Marta(R)->Brau, Dannie(R)->Breheny, Lynna(R)->Brigham, Wilda(L)->(Empty left child)
